Player,Player Image
Clifton Smith,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/avl76b2ddrfggxriybke"
Clint Jones,
Clint Longley,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qpt2zsa70sfljwqdlavl"
Clint Stoerner,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ltypnq9otpteo5qqwg4i"
Clinton Portis,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nuj4tdazwyxp6cfhac7h"
Clyde Edwards-Helaire,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/er6tfnyxampiwn74zrui"
Clyde Gates,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/z5scsuahpatlxg9kykgt"
Coby Fleener,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/csj8khi0e2rpkvqqjmc1"
Cody Carlson,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zqe8bpj3sz3gj7xmlurz"
Cody Kessler,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gkvutiyutml2atftmu09"
Cody Latimer,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/whgchcrp9pqx0waocewu"
Cody Pickett,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wxgg1ppgzum8llkt9fad"
Cody Schrader,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/snrwsjepuvkatdjjokp8"
Cole Beasley,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/y5r0fhwctl6ljwvmktvu"
Cole Kmet,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ysnui8mzlu2fo70ub0yt"
Coleman Zeno,
Colin Jones,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gtpcd4mvricoawwynceu"
Colin Kaepernick,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qgwfhbsrryni5fcxbl6a"
Collin Mooney,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/scivmrrlmtunlsbun22w"
