Player,Player Image
Chuck Ramsey,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wjthxpkta5ifnjxtdeon"
Clarence Peaks,
Clayton Tune,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qf8khbyllgjzfyqd3yuz"
Cleo Lemon,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/aod0obzhjjdrvqpqgsum"
Cleveland Gary,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/exyvghdj2ppjh7mr9e1l"
Cliff McClain,
Cliff Olander,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yg2adbkvexc1jr0xe7vv"
Cliff Parsley,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zczzdjqv86bg2lmoe9z2"
Cliff Stoudt,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lhkeihzoy2tletzrlfn9"
Clifton McNeil,
Clint Longley,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qpt2zsa70sfljwqdlavl"
Clint Stoerner,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ltypnq9otpteo5qqwg4i"
Clinton Portis,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nuj4tdazwyxp6cfhac7h"
Cody Carlson,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zqe8bpj3sz3gj7xmlurz"
Cody Kessler,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gkvutiyutml2atftmu09"
Cody Pickett,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wxgg1ppgzum8llkt9fad"
Colby Wadman,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hlmh4uiswctg0tlo0yh1"
Cole Beasley,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/y5r0fhwctl6ljwvmktvu"
Cole Kmet,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ysnui8mzlu2fo70ub0yt"
Colin Kaepernick,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qgwfhbsrryni5fcxbl6a"
