Player,Player Image
Brian Moorman,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/g86ulimylspinpupgt3l"
Brian Sipe,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jhbdhtvt0rltvbzlgzlx"
Brian St. Pierre,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zusihxxqq20yclhzcijf"
Brian Urlacher,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/grv500cwcjiqengfgrw1"
Brian Westbrook,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xerjzdet52uvvhqovape"
Britton Colquitt,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fih0fomatqdzjicowoze"
Brock Berlin,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/oxkpflmrqjh6mb5h7fzw"
Brock Huard,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/emvt28h4jcox0ve35nhq"
Brock Osweiler,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pwkmtgeitdi79qtumb2x"
Brock Purdy,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xs2fyj1sqdgwvt9ihbri"
Brodie Croyle,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ypraex2eb8whvtwzfgr9"
Brooks Bollinger,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/r2jiwdsifzzmcjfhwyou"
Browning Nagle,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lk5zappcpcjpzrvftohz"
Bruce Gradkowski,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mihpjxwfsrgjyqwikwsa"
Bruce Hardy,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/oyizimpyuouhekqebzcd"
Bruce Harper,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/onfg0i2gzwpjpbaxs34u"
Bruce Lemmerman,
Bruce Mathison,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mfh4naoydptvc7d80oy9"
